cycles	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
91	0.0002509778599778656	1.1029001498297259e-05	0.0	0.0	2.7191736636086715e-06	1.2021479887126468e-07	44.76299999999999	3.677761683415608	4035502.445819423	171723.8591903256
92	0.0002337585600616876	1.1968093994061576e-05	0.0	0.0	2.530590551778005e-06	1.3131646021211945e-07	39.655	5.547835163376792	4335722.083323165	214407.03462764242
93	0.00022842620999654172	8.036901385362849e-06	0.0	0.0	2.4713818505551896e-06	8.637467467450602e-08	32.839	5.835750080323866	4431009.245091281	149307.6919640665
94	0.0002276698099922214	1.3961222957421196e-05	0.0	0.0	2.4699407041225637e-06	1.5371866952297404e-07	22.155	6.1160996558264165	4456784.558998731	267344.63721501676
95	0.00025221823991159907	1.2241372806989623e-05	0.0	0.0	2.741262176750752e-06	1.3203533818488796e-07	21.676	5.917467701644007	4017917.181542257	199464.86347862962
96	0.00025184537995301073	1.1010700708599476e-05	0.0	0.0	2.734966082243773e-06	1.2359689327971476e-07	30.15	3.2664506731313114	4021764.08428815	171349.95139825754
97	0.0002505163301066204	1.1424472104342979e-05	0.0	0.0	2.7185349203318763e-06	1.3074273648383815e-07	37.05	5.748765084781253	4043789.623665629	181372.489203175
98	0.0002510345699738537	1.843835209962376e-05	0.0	0.0	2.7165821997186866e-06	2.060855532722848e-07	42.468	4.41861697819578	4047543.2420209968	282116.56455924455
99	0.0002311909700438264	1.6697774625741135e-05	0.0	0.0	2.5008429000081375e-06	1.8900640331532302e-07	33.738	9.108169739305477	4393330.306523997	288308.0876695068
100	0.0002388912199421611	1.5630283874174484e-05	0.0	0.0	2.5803039705169792e-06	1.6756286624521945e-07	30.206000000000003	9.440379441526703	4249097.188220091	269354.84128456813
