cycles	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
88	0.0007501027733087539	2.4012706608764383e-05	1909788.57	66427.70291606581	8.424610495567323e-05	2.9079233974288945e-06	10.193999999999999	0.11816936997377929	751214.4070114869	24088.455780610933
89	0.0007500973343849182	2.4178075995228612e-05	1911530.78	66695.77795611654	8.422557681798936e-05	2.949177480966537e-06	10.182	0.06982836100038403	751202.8569134448	23813.074475871985
90	0.0007459305971860886	2.224078148755283e-05	1896508.84	56348.522826374065	8.360953614115714e-05	2.383244986574881e-06	10.185999999999996	0.08126499861563995	755282.8392112711	22011.008839223097
91	0.0007488397508859635	2.7423389203446542e-05	1907941.91	76171.55962012266	8.4054122120142e-05	3.327666344531939e-06	10.187999999999999	0.12905812643921316	752641.1611364138	27295.791274634088
92	0.0007468969374895096	2.0027299280702142e-05	1901574.94	57031.54973219999	8.384374827146529e-05	2.4128720465506098e-06	10.157999999999998	0.08623224454924025	754024.9238838608	19940.67742119813
93	0.0007507502287626267	2.016144192637054e-05	1913516.9	57269.31291075527	8.429663568735124e-05	2.4267261185477123e-06	10.171999999999999	0.07493997598078055	750272.6095023272	20228.49709951853
94	0.0007481846958398819	2.4127636204222565e-05	1906472.86	66737.48471706436	8.391523271799086e-05	2.8872047422120663e-06	10.184	0.05425863986500196	753157.542753856	24095.779545663536
95	0.0007488269358873368	2.2751515683246592e-05	1908531.7	62698.32610883643	8.404457628726957e-05	2.7436835027301527e-06	10.173999999999998	0.06726068688320068	752362.5299081515	22847.37765769037
96	0.0007528140395879746	2.5863217661076977e-05	1919839.76	71036.48355079522	8.448664844036103e-05	3.097121674869341e-06	10.185999999999998	0.05102940328869215	748637.3896696472	25343.047509710734
97	0.0007532847672700882	1.9987819499792154e-05	1921157.3	58172.81560754989	8.458468407392503e-05	2.4174405928060567e-06	10.181999999999997	0.06384355879804919	747789.4000841589	19948.778070328877
98	0.0007488994300365448	2.0992372917142883e-05	1906065.74	56894.79798076798	8.401136398315429e-05	2.5438171797084815e-06	10.171999999999999	0.06939740629158977	752172.3095830593	21044.54418204533
99	0.0007527843862771988	2.345092446560217e-05	1919289.26	66468.66641909104	8.446929425001145e-05	2.793382574346997e-06	10.175999999999998	0.07631513611335541	748430.3938181082	22913.696023393106
100	0.0007544673234224319	2.2090509853090282e-05	1923582.02	62469.66437479555	8.466637760400769e-05	2.679243077662753e-06	10.175999999999998	0.07088018058667729	746684.2002196412	21699.48466033265
101	0.0007961736619472503	0.00046226067978152576	2039904.84	1313099.7632557987	9.004470393061637e-05	5.9101015439937064e-05	10.183999999999996	0.1222456543194887	745031.907556389	68712.16698141847
102	0.0007514984160661698	2.2895878519476737e-05	1916105.04	63696.728552245135	8.431906118988992e-05	2.722541477080985e-06	10.187999999999997	0.047497368348151485	749786.5834364515	22877.712431040767
103	0.0007512768357992172	2.221527159072644e-05	1913955.22	63059.151500726686	8.426427602767945e-05	2.6486087537652373e-06	10.179999999999998	0.05999999999999972	749911.6217588175	22133.982360246882
104	0.0007495713233947754	2.1394130967432024e-05	1909304.65	58390.14066439214	8.406766891479494e-05	2.6055987392013718e-06	10.171999999999997	0.07493997598078063	751507.2287049379	21438.463166941798
105	0.0007571582496166229	2.1640429417274284e-05	1931396.57	61868.98775028649	8.499535739421846e-05	2.6072477293815613e-06	10.173999999999996	0.07296574538781857	744007.223378918	21329.69421032171
106	0.00075406514108181	2.2518464852426836e-05	1924839.07	63986.23734308105	8.459345057606697e-05	2.71705168177537e-06	10.165999999999999	0.07512655988397139	747059.2675034392	22286.293834359807
107	0.0007557669281959534	1.836056651611593e-05	1927720.68	52740.73339703953	8.475562915205955e-05	2.2147477213247265e-06	10.169999999999998	0.07141428428542829	745177.4200318486	18015.86135611441
108	0.0007545951753854752	2.3772247224199942e-05	1924656.29	64243.015136167916	8.460999608039857e-05	2.833541229581752e-06	10.161999999999997	0.10467091286503591	746556.3287052697	23494.09222158278
109	0.0007530511915683747	2.333359868992216e-05	1921136.95	65301.20133785825	8.442966625094413e-05	2.858150789048026e-06	10.159999999999998	0.08944271909999145	748074.7250473563	23108.398730684177
110	0.000754334032535553	2.1086441556508328e-05	1924264.47	59263.21512278169	8.455754905939102e-05	2.587630587700338e-06	10.181999999999999	0.06982836100038418	746800.6143321352	20754.60905752247
111	0.0007555326819419861	1.9924528861947915e-05	1927717.14	56771.66474889035	8.47134926915169e-05	2.373291089546675e-06	10.167999999999997	0.07332121111929325	745476.0739284562	19667.073311887503
112	0.0007549308985471726	2.0557981239120664e-05	1921857.22	59516.19419629921	8.460683852434158e-05	2.4641448382167554e-06	10.179999999999998	0.05999999999999989	746182.5233980401	20263.977316764172
113	0.000759630799293518	2.737066315127186e-05	1941016.61	74507.79063358341	8.510969430208206e-05	3.2388981268769173e-06	10.171999999999999	0.06939740629158972	741904.4405781808	26108.845198437328
114	0.0007600818574428559	2.4016434910303356e-05	1938893.0	66109.58798464864	8.523059710860251e-05	2.9290731587396816e-06	10.177999999999997	0.07947326594522183	741270.1850185959	23178.67425661629
115	0.0007578574866056443	1.8049296350173306e-05	1938553.97	54641.60442784509	8.491860970854758e-05	2.1915458554305224e-06	10.171999999999997	0.06939740629158955	743123.2770726176	17828.765030148646
116	0.0007580423355102539	2.863526328015419e-05	1941012.35	80298.20392491664	8.496625810861589e-05	3.546486846636871e-06	10.163999999999998	0.08187795796183454	743406.2160828273	25099.225062786354
