cycles	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
93	0.0009160497039556503	2.4539244783899242e-05	2438113.1	69210.67915567654	1.1932533532381056e-05	5.477007380520822e-07	10.051999999999998	0.09217374897442293	614229.1357707628	16502.200292712077
94	0.0009161818027496338	2.0248206712497142e-05	2434451.59	61696.67818320448	1.1840020269155503e-05	4.927679825528072e-07	10.051999999999998	0.10438390680559868	613995.1089661735	13408.400420546344
95	0.0009182622283697129	2.238920294345758e-05	2441015.73	67196.96907106078	1.1929019987583161e-05	5.392773205988172e-07	10.057999999999998	0.10313098467482949	612708.5463119996	15075.086106229253
96	0.0009201127290725708	2.629902912937933e-05	2450386.58	74282.46440704293	1.1937246471643448e-05	5.264839119586e-07	10.051999999999998	0.10814804667676585	611575.2742252244	17447.184626839367
97	0.0009211695939302444	2.7747210413127863e-05	2449448.86	82487.67179354986	1.1976937353610992e-05	6.105926059456598e-07	10.041999999999998	0.10693923508235853	610874.7160236944	18378.68048029487
98	0.0009510859102010727	0.00019155039039979097	2531808.87	575141.5717649118	1.3223368078470229e-05	1.2068986062409612e-05	10.053999999999998	0.10901376059929266	599665.3592105008	43401.81125785281
99	0.0009385903924703598	2.10053787202873e-05	2487237.47	65233.415163005986	1.2138178199529647e-05	5.140057113086033e-07	10.059999999999997	0.10770329614268971	599392.3864376836	13536.134257318561
100	0.0009395898878574371	2.1936275094592046e-05	2489172.07	64771.27237769149	1.222627267241478e-05	4.951024245053245e-07	10.065999999999997	0.1021958903283294	598811.4412073769	14017.221964398861
101	0.0009409958124160767	5.6547584476192745e-05	2495266.44	160181.40245954398	1.2091638743877413e-05	4.941748030382074e-07	10.045999999999998	0.0973858305915185	599042.8990133927	26369.997843981542
102	0.0009384661167860031	2.6129327777687818e-05	2485427.95	78202.54325575034	1.2157280445098876e-05	5.37831169422112e-07	10.049999999999997	0.0953939201416942	599582.4969555403	16779.305435994866
103	0.000940762609243393	2.7010273309910447e-05	2495320.52	79954.89393457789	1.2225846201181414e-05	7.683278906141356e-07	10.051999999999996	0.11530828244319614	598155.0524062852	17131.821913149386
104	0.0009401087462902069	2.4054927129610857e-05	2492487.83	71742.70816467065	1.2205716222524642e-05	5.916957214068512e-07	10.049999999999999	0.09949874371066168	598463.683254713	15436.119275524938
105	0.0009396585822105407	2.5830456172447007e-05	2487608.66	77761.08621916492	1.2080931514501568e-05	5.034047154913141e-07	10.059999999999997	0.1039230484541322	598857.8359799683	16358.845239487717
106	0.0009404462575912475	2.5353630432367107e-05	2494277.62	76642.49128633279	1.221537426114082e-05	5.519342773002585e-07	10.055999999999997	0.1098362417419675	598321.8499392107	16178.110993078495
107	0.0009410080313682557	2.544801151921886e-05	2498031.8	73341.21549892666	1.2168108373880387e-05	6.179905989266284e-07	10.053999999999998	0.10528057750601448	597958.2032446996	16273.269196374455
108	0.0009420850127935409	2.3525105448287434e-05	2497818.23	69837.43493096736	1.220656335353851e-05	5.148855512647653e-07	10.039999999999997	0.10583005244258324	597124.4188637047	14561.906708031855
109	0.0009403623640537262	2.0696778912842174e-05	2496048.35	63882.91359000073	1.2126212716102603e-05	5.667570489518842e-07	10.071999999999997	0.11496086290559886	598315.4951150368	13226.464469111832
110	0.0009415175765752793	2.3107378775365495e-05	2499173.46	70034.05293504297	1.2158933877944947e-05	5.061537302642285e-07	10.043999999999999	0.11164228589562267	597500.4656876941	14612.620120272286
111	0.0010383572429418565	0.0009372487756460337	2796190.8	2927642.5325185587	1.2223974764347076e-05	5.165624584894471e-07	10.049999999999997	0.09949874371066159	590458.9251042644	56032.02130123331
112	0.0009424362331628799	2.870966707911521e-05	2501799.03	82006.30935403143	1.2201510816812515e-05	6.07866935427347e-07	10.059999999999997	0.11489125293076015	597191.810220692	17973.090794722706
113	0.0009388144314289093	2.4346795950183093e-05	2488898.62	71991.32953457382	1.215573877096176e-05	7.049495988625836e-07	10.043999999999999	0.12191800523302491	599261.4239587316	15438.403714643864
114	0.0009413723647594452	2.4500463066343326e-05	2490443.94	69753.2911888493	1.2136012911796571e-05	5.21710148947137e-07	10.037999999999997	0.10467091286503584	597603.6504319122	15432.571458723116
115	0.000938892737030983	2.204176672080377e-05	2487580.27	65391.38141771513	1.2083721309900282e-05	5.544107288417898e-07	10.054	0.10901376059929278	599194.2223598377	14040.23055780554
116	0.0009443803876638412	2.330586652222067e-05	2503573.45	70879.45419659706	1.2215745747089384e-05	4.999425721891186e-07	10.037999999999998	0.0967264183147496	595660.7674841913	14620.4838797198
117	0.0009404537081718445	2.3102757415250605e-05	2494238.04	68640.35336752281	1.2115627229213714e-05	4.807169233903618e-07	10.04	0.11313708498984719	598153.6981879825	14557.028065702249
